region,province,speaker,gender,filename,text
North,SonLa,spk_26_0002,0,North_SonLa_spk_26_0002_26_0002.wav,"Hầu như các bạn bệnh nhân đến lần đầu, nên là chủ yếu là các rối loạn thường mắc là rối loạn về giấc ngủ và rối loạn lo âu là hai rối loạn có nhiều bệnh nhân nhất Và thậm chí là có những bệnh nhân là có thể bị cả hàng năm rồi nhưng mà vẫn chưa đi khám bao giờ"
North,SonLa,spk_26_0003,1,North_SonLa_spk_26_0003_26_0003.wav,"Thế còn cái tình trạng mà bắp nhỏ ở đây á, thì nhìn cái là biết ngay. Và ông chủ ông cũng biết, đấy là do mưa nhiều, thế cho nên nó không bón được. Bón thì rửa trôi, sau đó ông lại bón lại. Nhưng rõ ràng là mưa nhiều như thế á, thì phân nó không giữ được. Cho nên giảm năng suất là cái hiển nhiên."
North,SonLa,spk_26_0004,1,North_SonLa_spk_26_0004_26_0004.wav,"Hàng năm nhà trường đã xây dựng các kế hoạch ôn thi học sinh giỏi các cấp, đặc biệt là chú trọng đến khâu lựa chọn giáo viên có đủ năng lực về mặt chuyên môn, lòng hăng say nghề nghiệp, đến khâu lựa chọn sát hạch thi tuyển học sinh vào các đội tuyển của các môn, thực hiện theo quy trình mà nhà trường đã xây dựng."
North,SonLa,spk_26_0005,0,North_SonLa_spk_26_0005_26_0005.wav,"Có được cái kết quả như thế là nhờ vào cái lòng đam mê, nhiệt huyết, truyền cái ngọn lửa tri thức đến cho các em học sinh, để các em học sinh có được cái nền tri thức vững vàng, để các em có điều kiện để học tập tốt nhất."
North,DienBien,spk_27_0001,1,North_DienBien_spk_27_0001_27_0001.wav,"Rất mong rằng các nhà đầu tư, cao doanh nghiệp, các tỉnh bạn đến với Điện Biên ủng hộ cho tỉnh bằng nguồn lực, bằng nguồn kinh nghiệm, bằng ý chí đoàn kết đồng lòng với các doanh nhân trong tỉnh, phối hợp kết hợp, tham gia chuỗi giá trị để"
North,DienBien,spk_27_0002,0,North_DienBien_spk_27_0002_27_0005.wav,"Chúng tôi làm cái lĩnh vực nông nghiệp này, thực ra đây là một cái lĩnh vực rất là khó mà đòi hỏi là phải đi đường dài. và cũng Nhưng mà công ty tôi vẫn chọn cái lĩnh vực này bởi vì đây là chúng tôi mong muốn là cung cấp một cái những cái sản phẩm."
North,DienBien,spk_27_0003,0,North_DienBien_spk_27_0003_27_0007.wav,"Công ty để mà còn mà tồn tại đến ngày nay mà vẫn giữ vững phát triển là cũng do sự cố gắng hết sức, nỗ lực để vượt qua khó khăn đại dịch Covid. Rồi là cũng mong muốn làm sao để cho các con em, các dân tộc ra trường có công ăn việc làm và cũng tạo nguồn kinh tế cho gia đình và có một phần nhỏ, góp phần xây dựng cho thành phố ngày càng giàu đẹp hơn."
North,DienBien,spk_27_0004,0,North_DienBien_spk_27_0004_27_0008.wav,"Trong cái a thời kỳ kinh doanh a cực kỳ là khó khăn và có cái sự cạnh tranh rất là cao,thì à nhà nghỉ phi tùng đã hoạt động trong vòng bốn năm qua, cũng đã một tiêu chí để thu hút lượng khách quen cũng như lượng khách mới đến để mà người ta quay trở lại. Tiêu chí đầu tiên của nhà nghỉ đó là phải sạch sẽ, chu đáo và tận tình."
North,DienBien,spk_27_0005,0,North_DienBien_spk_27_0005_27_0009.wav,"Trong các hoạt động sản xuất kinh doanh thì à chị em cũng rất là chịu khó sản xuất các mặt hàng, rồi là kinh doanh, phát triển kinh tế gia đình. Tới đây có kế hoạch là chúng tôi sẽ mỗi năm sẽ cho các chị em học tập các câu lạc bộ kinh doanh giỏi và sản xuất các mô hình sản xuất trong khu vực tỉnh và sáu mươi ba tỉnh."
North,HoaBinh,spk_28_0001,1,North_HoaBinh_spk_28_0001_28_0001.wav,"Thì bản thân tôi là đứng làm đầu tiên để cho bà con, nhân dân người ta thấy những cái mô hình. Và từ đó là tôi tôi cũng xác định rằng là cái mô hình này chỉ làm nâng cao, nếu mà không có khách đến thì cũng để nâng một tầm cho nhà mình ở. Vâng, thì tôi cũng rất là tâm huyết về cái mô hình này."
North,HoaBinh,spk_28_0002,1,North_HoaBinh_spk_28_0002_28_0003.wav,Rất là mong muốn ờ Trung ương và tỉnh đầu tư hỗ trợ cho các cái công trình đường giao thông liên xã ở trên địa bàn huyện để cải thiện thứ nhất là cái con đường cho bà con nhân dân đi. Tại vì đối với huyện Hà Bắc thì trong những năm qua thì ờ đường xá thì bị ảnh hưởng rất là nặng bởi các cái cuộc các cái thiên tai hay là những lốc xoáy làm ảnh hưởng đến con đường ở trên huyện rất là nhiều.
North,HoaBinh,spk_28_0003,1,North_HoaBinh_spk_28_0003_28_0004.wav,"Tôi thấy a cán bộ ở đây làm rất là chi tiết ạ. Sau khi kê khai xong thì thông tin của con gái tôi đã được đẩy lên bộ phận thông tin quốc gia ạ. Theo tôi thấy thì thủ tục này rất là thuận tiện, rất là nhanh gọn cho người dân. Chỉ trong buổi sáng là mình đã làm hết tất cả thủ tục mà không cần nhiều giấy tờ phức tạp ạ, rất nhanh gọn."
North,HoaBinh,spk_28_0004,1,North_HoaBinh_spk_28_0004_28_0005.wav,"Tư pháp thì phải nói là trong cái bộ thủ tục hành chính thì nó rất nhiều bộ thủ tục hành chính. Ví dụ như lĩnh vực hộ tịch thì khai sinh, khai tử, kết hôn thì nó rất nhiều. Chúng tôi là cán bộ trực ở một cửa ở đây hầu như là người dân hài lòng với vấn đề mà chúng tôi ờ làm cho người dân, đã ứng đủ cái điều kiện cho người dân khi đi đến giao dịch ở đây."
North,HoaBinh,spk_28_0005,1,North_HoaBinh_spk_28_0005_28_0006.wav,"cái Thủ tục hành chính về công tác hội tịch cải cách, hộ tịch đổi hộ khẩu thì xã phân công hai đồng chí tư pháp trực tiếp hàng ngày giao dịch tiếp dân và hướng dẫn dân trong quá trình mà làm thủ tục."
North,HaNoi,spk_30_0001,0,North_HaNoi_spk_30_0001_30_0001.wav,Mình tên là Phạm Thị Thu Hoài. Hiện tại thì mình đang ở quận Cầu Giấy. 
North,HaNoi,spk_30_0002,0,North_HaNoi_spk_30_0002_30_0007.wav,"Hẹn hò qua mạng thì thế nào nhỉ? Nó rất là phổ biến rồi. Cách đây từ chục năm trước, khi mà chúng ta có Zalo, Facebook, trước nữa thì là Yahoo. Bản thân mình cũng thế, mình yêu đương qua mạng rất là nhiều. Thế nhưng, để mà nói tìm được một cái đối tượng thực sự mà chất lượng, nhất là trong cái thời đại bây giờ, khi mà công nghệ nhiều, lừa đảo nhiều, ảnh thì cũng chỉnh sửa hết, không biết là đâu là thật, đâu là giả. Thì cái việc hẹn hò qua mạng có vẻ như bây giờ quá là rủi ro đi."
North,HaNoi,spk_30_0003,0,North_HaNoi_spk_30_0003_30_0010.wav,"Nếu như bạn nào có nhu cầu giống như các bạn ý thì các bạn ý sẽ match với nhau. Và sau đấy là chuyện gì tới thì cũng sẽ tới. Sau đấy là đấy hẹn hò luôn. Ngay lập tức, khoảng tầm chắc. Match được năm phút thì chắc sau đấy là gặp nhau luôn. Nếu như mà có thể."
North,HaNoi,spk_30_0004,1,North_HaNoi_spk_30_0004_30_0011.wav,"Việc triển khai thực hiện chậm tín độ, chưa đạt yêu cầu thì nó có một số nguyên nhân. Nhưng mà chủ yếu là liên quan đến công tác kiểm định chung cư cũ, cũng như công tác lập quy hoạch. Cái thứ hai là sự vào cuộc của các quận huyện. Và công tác kiểm định, công tác quy hoạch thì chưa thực sự là quyết liệt."
North,HaNoi,spk_30_0005,1,North_HaNoi_spk_30_0005_30_0012.wav,"Quy định trách nhiệm của Hội đồng Nhân dân thành phố được sử dụng ngân sách của thành phố hoặc từ các quỹ đầu tư của thành phố để thực hiện việc hỗ trợ cho việc thẩm định chất lượng chung cư, việc quy hoạch các chung cư và đặc biệt trong trường hợp mà các chủ đầu tư không thực hiện cải tạo lại chung cư hoặc thuê đơn vị cải tạo lại chung cư thì thành phố được quyền bố trí ngân sách hoặc từ các quỹ hỗ trợ này cho việc cải tạo lại chung cư."
North,HaiDuong,spk_34_0001,1,North_HaiDuong_spk_34_0001_34_0001.wav,Nếu như mà doanh nghiệp chúng tôi mà phát hiện ra những lái xe nào mà có chất cách kích thích và ma túy thì chúng tôi sẽ kiên quyết xử lý và sẽ cho nghỉ việc để đảm bảo được việc an toàn giao thông đối với lại người tham gia giao thông và đối với lại doanh nghiệp.
North,HaiDuong,spk_34_0002,1,North_HaiDuong_spk_34_0002_34_0002.wav,tám năm qua thì ban an toàn giao thông tỉnh vẫn duy trì thường xuyên việc test ma túy cho lái xe. Chúng tôi xác định đây là một trong những giải pháp nâng cao ý thức người tham giao thông cũng như là cái quản lý của các doanh nghiệp vận tải. Khi mà tham giao thông trên đường là phải đảm bảo an toàn cho người dân cũng như là an toàn cho lái xe.
North,HaiDuong,spk_34_0003,0,North_HaiDuong_spk_34_0003_34_0004.wav,"chúng Tôi tập huấn cho toàn thể các cô giáo về cái công tác phòng chống dịch, cụ thể như là cái công tác vệ sinh đồ dùng cá nhân của học sinh trên lớp lúc nào cũng được sạch sẽ và ngoài cái công tác vệ sinh cá nhân của các con thì cái việc phối hợp giữa phụ huynh và nhà trường là quan trọng. Tôi nghĩ đây là việc quan trọng nhất."
North,HaiDuong,spk_34_0004,0,North_HaiDuong_spk_34_0004_34_0006.wav,"Khi mà phụ huynh họ đến đưa trẻ đến thì nhà trường phải kiểm tra, chỉ đạo giáo viên kiểm tra các con xem các con có có triệu chứng có cái biểu hiện là mắc bệnh đó không. Nếu như có biểu hiện mắc cái bệnh chân tay miệng ví dụ như con sốt hoặc là miệng con li ti lấm chấm thì nhà trường sẽ trao đổi với phụ huynh. là cho con đi khám ở bệnh viện và có những cái hướng điều trị theo đúng pháp đồ của bác sĩ và cho trẻ nghỉ để đảm bảo cho những học sinh đang học tại trường không bị lây bệnh."
North,HaiDuong,spk_34_0005,1,North_HaiDuong_spk_34_0005_34_0008.wav,"nhân dân của các cái vùng biển, vùng miền ở mọi miền đất nước tập trung về trước sông lục đầu tạo thành một biển người để gửi gắm cái niềm tin của người sống đối với các vong hồn đã khuất. Và chỉ có tại lễ hội mùa thu Côn Sơn Kiếp Bạc thì mới có một nghi lễ đặc sắc như thế này. Đây là một nghi lễ chiếm được cái tình cảm và cái sự quan tâm của đông đảo nhân dân và du khách địa phương khi về tham gia lễ hội Kiếp Bạc."
North,NinhBinh,spk_35_0001,0,North_NinhBinh_spk_35_0001_35_0001.wav,"thể thao ở nhà văn hóa này thì tôi thấy là sáng đến rồi, buổi sáng này và buổi chiều tối, và các ông bà với lại, các cháu thanh thiếu niên đã ra đây tập luyện thường xuyên. Và tôi thấy đời sống về tinh thần, về văn hóa, nghệ thuật này, các thứ là rất là phát triển."
North,NinhBinh,spk_35_0002,0,North_NinhBinh_spk_35_0002_35_0002.wav,"Khi nhận được phần thưởng của dòng họ thì cháu cảm thấy rất vui, cháu rất tự hào về dòng họ của mình. Cháu sẽ phấn đấu học tập thật giỏi để phát huy truyền thống hiếu học của dòng họ Nguyễn ạ."
North,NinhBinh,spk_35_0003,1,North_NinhBinh_spk_35_0003_35_0003.wav,Một chút này thôi để cái lưu thông không khí gió từ điều hòa nó đẩy ra nó đẩy ra ngoài thì nó hút từ khí bên ngoài vào. Tức là bên khí bên ngoài là sẽ có nhiều lượng oxy chứ trong xe thì cái khối oxy rất nhỏ chúng ta đã hít vào rồi thì nó không còn oxy nữa.
North,NinhBinh,spk_35_0004,0,North_NinhBinh_spk_35_0004_35_0004.wav,"Thì Liên minh hợp tác xã tỉnh chúng tôi tiếp tục quan tâm nhiều hơn. Thứ nhất là đến cái hoạt động mà liên quan đến hỗ trợ các cái hoạt động về xúc tiến thương mại, quảng bá các cái sản phẩm. Cái thứ hai nữa là hỗ trợ các hợp tác xã về hoạt động tín dụng."
North,NinhBinh,spk_35_0005,1,North_NinhBinh_spk_35_0005_35_0006.wav,Gia đình thì coi như cũng tự giác cùng với nhân dân trong phố chấp hành mọi cái nghị quyết mà của Chi bộ đã đề ra là vệ sinh môi trường sạch sẽ cùng vận động nhân dân cùng tham gia tức là đóng góp về kinh phí về tiền chỉnh chung lại cái nhà văn hóa.
South,HoChiMinh,spk_59_0001,1,South_HoChiMinh_spk_59_0001_59_0001.wav,"Chúng tôi tập trung vào cái công tác đào tạo huấn luyện, đặc biệt là huấn luyện về cái quy trình các cái hướng dẫn chẩn đoán điều trị Covid mười chín của Bộ Y tế, đào tạo về các cái quy trình kiểm soát nhiễm khuẩn. Đồng thời thì chúng tôi cũng rà soát lại tất cả những cái trang thiết bị đảm bảo được an toàn."
South,HoChiMinh,spk_59_0002,1,South_HoChiMinh_spk_59_0002_59_0002.wav,"Mục tiêu hàng đầu của thành phố hiện nay là chăm sóc, điều trị các F không chuyển nặng, ngăn chặn tử vong. Do đó, "
South,HoChiMinh,spk_59_0003,0,South_HoChiMinh_spk_59_0003_59_0004.wav,"Em nghĩ là đây là một trong những chương trình vô cùng ý nghĩa và có thể giúp cho đất nước của chúng ta có thể bình ổn trở lại và có thể quay lại trở lại những cái cuộc sống hàng ngày. Và em thật sự em rất là mong chờ chương trình này và em rất là hy vọng rằng đây sẽ là một trong những cái chương trình sẽ được tất cả mọi người, dân của đất nước của mình sẽ được yêu thương và ủng hộ."
South,HoChiMinh,spk_59_0004,0,South_HoChiMinh_spk_59_0004_59_0005.wav,"Ngay Từ đầu khi chương trình bắt đầu thì Việt hương biết tại vì Việt hương xuất thân từ đài hát mà đóng từ thời mà còn là đóng quần chúng đi ngang qua tivi thôi. Tháng nay hai vợ chồng rất là năng lượng, chọn hai cái áo luôn vui tươi nha quý vị. Áo này áo luôn vui tươi không phải áo hiệu nha. Để mà có hình ảnh này để hai vợ chồng về kêu gọi thêm tại đài truyền hình là tiếng nói lan tỏa nhanh nhất và thấy được hình ảnh đặc biệt là những nghệ sĩ để mà lan tỏa nhiều hơn. thì cái chương trình nó rất là ý nghĩa."
South,HoChiMinh,spk_59_0005,1,South_HoChiMinh_spk_59_0005_59_0006.wav,"Vợ chồng mình từ trước giờ cũng đã làm những chương trình thiện nguyện nhưng mà đặc biệt với chương trình này vào cái thời điểm này thì mình nghĩ rằng nó rất là quan trọng. Thì mình nghĩ là làm sao để mình làm sao để những người đi tuyến đầu và các cô, các bác lớn tuổi có được cái vắc xin sớm."
South,DongNai,spk_60_0001,0,South_DongNai_spk_60_0001_60_0001.wav,"Đối tượng khuyết tật trên toàn xã hiện nay cũng rất là đông, cũng khoảng sáu bảy mươi trường hợp. Nhưng mà chọn những đối tượng mà người ta có khả năng chăn nuôi hay sản xuất thì mình mới cho mượn nguồn vốn này. Những người khuyết tật nặng quá thì họ không có làm gì, mình cũng không thể hỗ trợ được."
South,DongNai,spk_60_0002,0,South_DongNai_spk_60_0002_60_0003.wav,Nói chung là lúc phát hiện bệnh thì chị là người nói với bé đầu tiên tại vì nó là người thân của chị. Dù gì đi nữa nó đối diện với sự thật là nó tốt hơn. Chứ để rủi sau này cháu có biết sau tại vì hồi lúc đó cháu đang học mười hai. Chị cũng rất sợ là mình không có tiếp tục sống được.
South,DongNai,spk_60_0003,0,South_DongNai_spk_60_0003_60_0006.wav,"Bệnh thì chị nghĩ nó đã tới rồi. Mình cứ cố gắng sống được ngày nào vui vẻ ngày đó bên con thôi. Cái điều chị mong muốn nhất là tại vì con chị nó có một mình. Nó cũng không anh, không em. Bên ngoại thì ở xa, còn bên nội thì điều kiện cũng khó khăn. Mà chú thì cũng không có gia đình ở nhà ông bà nội chứ không phải nhà của chú."
South,DongNai,spk_60_0004,1,South_DongNai_spk_60_0004_60_0008.wav,"Trong những năm qua thì với sự chung tay về làm tốt công tác an sinh xã hội trên địa bàn thì cũng được đảng ủy, ủy ban, ủy ban mặt trận tổ quốc cũng như là các ngành, các đơn vị đoàn thể chính trị xã hội hết sức quan tâm đến công tác an sinh xã hội ở trên địa bàn."
South,DongNai,spk_60_0005,0,South_DongNai_spk_60_0005_60_0013.wav,"Dạ không, ông xã ở nhà tại ông ngồi xe lăn đi lại không có được. Cách đây là mười năm là hội nhân dân trẻ cũng ủng hộ cho em là heo. Cho heo xong rồi em lấy từ cái nguồn vốn heo đó là em chăn nuôi dê tới giờ này luôn."
South,BinhDuong,spk_61_0001,1,South_BinhDuong_spk_61_0001_61_0001.wav,"Đầu tiên, cái mà quan trọng nhất là chúng ta làm sao đó để ổn định được cái việc làm trước. Từ đó là thứ hai là chúng tôi mong muốn rằng là tạo thêm được những cái cầu nối về thông tin liên lạc, những cái chương trình hoặc những cái phần mềm mà để cho người lao động có thể tiếp cận được nhiều hơn."
South,BinhDuong,spk_61_0002,1,South_BinhDuong_spk_61_0002_61_0003.wav,Qua những cái vụ việc đã xảy ra thì cơ quan công an cũng khuyến cáo đến người dân. Thứ nhất là không được để lộ mật khẩu đăng nhập vào thiết bị điện thoại di động cũng như là mã OTP mà gửi về thiết bị điện thoại di động cho người khác. Thứ hai là phải cẩn trọng hơn trong việc quản lý thông tin bảo mật liên quan đến tài khoản ngân hàng. đặc biệt là cái tài khoản đăng nhập vào tài khoản ngân hàng online.
South,BinhDuong,spk_61_0003,0,South_BinhDuong_spk_61_0003_61_0005.wav,"theo dõi trường rất là nhiều, có rất là nhiều hoạt động và cũng như là em cảm thấy đó là một môi trường phù hợp với bản thân em và cũng là nơi để em có thể phát triển thật  là tốt những cái kỹ năng của mình trong bốn năm học đại học. Và khi mà trúng tuyển vào trường thì em cảm thấy rất là vui bởi vì là mình được vào ngôi trường mình mơ ước"
South,BinhDuong,spk_61_0004,1,South_BinhDuong_spk_61_0004_61_0006.wav,"Thành công của Bình Dương đó là tốc độ phát triển rất là nhanh để mang lại sự đổi mới rất là lớn cho cả một mảnh đất rất là khó khăn vốn là nghèo xưa nay. Chỉ trong vòng chưa đầy hai mươi lăm năm mà cái tổng, cái nền kinh tế ở đây, cái gọi là quy mô nền kinh tế ở đây đã tăng gấp hơn một trăm lần, gần một trăm hai mươi lần."
South,BinhDuong,spk_61_0005,1,South_BinhDuong_spk_61_0005_61_0007.wav,"Với cái tiềm lực của Bình Dương hiện nay, với cái nguồn lực tại chỗ hiện nay thì nó là một cái bệ phóng rất lớn cho sự phát triển sắp tới cho nên nhìn thấy cái tương lai nó rất là sáng sủa."
South,LongAn,spk_62_0001,0,South_LongAn_spk_62_0001_62_0001.wav,"Xin cảm ơn đoàn y bác sĩ đi khám bệnh miễn phí, các bạn trẻ tình nguyện hè. Tôi già rồi, đi khám bệnh ở xa cũng không có xe để đi, chỉ mướn thôi. Giờ được đoàn này về khám miễn phí rất mừng, tôi đi lại rất khó khăn. Thấy các em phục vụ tiếp đón rất niềm nở, rất nhiệt tình, hướng dẫn từng chi tiết, hướng dẫn cho uống từng viên thuốc."
South,LongAn,spk_62_0002,0,South_LongAn_spk_62_0002_62_0002.wav,"nhằm phát huy tinh thần xung kích tình nguyện, năng lực chuyên môn của lực lượng này trong việc tổ chức, tham gia các hoạt động tình nguyện vì cộng đồng. Từ đó mà tạo môi trường để cho đoàn viên thanh niên, rèn luyện, cống hiến và trưởng thành góp phần cùng với địa phương thực hiện tốt công tác an sinh xã hội."
South,LongAn,spk_62_0003,0,South_LongAn_spk_62_0003_62_0003.wav,"Thấy cái hố này mà làm thì mình thấy thực hiện nó lớn quá. Mà cái gia đình, nếu mà gia đình nhỏ, hai chồng một đứa con thì mình phải nói là tận dụng nó không có hết. Cho nên là tôi phải phát động là hội viên trong gia đình mỗi người có thùng mút hoặc là đào cái hố nhỏ nhỏ để người ta ủ thì người ta cũng tận dụng được cái hố phân vừa có phân để bón cho cây trồng và vừa đảm bảo cho môi trường."
South,LongAn,spk_62_0004,0,South_LongAn_spk_62_0004_62_0004.wav,"Thấy nó đỏ là không được, thấy nó đen là bắt đầu thành phân. Rồi mình đem mình ủ cho cây trồng. Còn nếu mà mình mua phân bên ngoài á, là nó bị cây nó, nó bị cái rễ á. Phân nó nóng quá, là nó bị cháy rễ, là cái cây nó, cái lá nó xuống. Còn phân này là bình thường, nắng mưa nhiệt cũng được hết."
South,LongAn,spk_62_0005,1,South_LongAn_spk_62_0005_62_0005.wav,"Thấy mô hình này thiết thực và có nhiều lợi ích nên rất đồng tình, mọi người đều đồng lòng ủng hộ để thực hiện. Tôi và mỗi người dân ở đây nhận thấy an tâm hơn khi ra đường vào ban đêm, đồng thời các tệ nạn xã hội và trộm cắp tài sản cũng được hạn chế."
South,TienGiang,spk_63_0001,0,South_TienGiang_spk_63_0001_63_0001.wav,"Dân ở đây thật là bức xúc, bức xúc thật lớn luôn đó em. Bởi vì con đường này giờ là mưa thì bị nước, sập ổ gà. Người dân người ta đi người ta bị té. Té xong rồi còn mùa nắng là bụi khói. Chạy mấy ông chạy cũng phải thương dân một tí. Chạy thì chạy tốc độ nhẹ nhẹ thôi, cho đỡ bụi. Bụi nào bay lên như là trấu gãi luôn. Còn nhà chị bây giờ nói chung là mình ở mặt đường mà bây giờ giống như ở trong rừng vậy đó. Bao che bít bùng không thấy gì trơn luôn."
South,TienGiang,spk_63_0002,1,South_TienGiang_spk_63_0002_63_0002.wav,Nói chứ xe chở cát đá một ngày nó chạy hàng trăm chiếc luôn á Chứ không phải chạy năm mười chiếc ai nói
South,TienGiang,spk_63_0003,1,South_TienGiang_spk_63_0003_63_0003.wav,Người ta đi qua đi lại nó khó khăn lắm chị ơi. Mỗi lần mà tại mưa nước ngập người ta không biết cái lỗ nó nằm chỗ nào hết rồi người ta chạy người ta té hoài. Giờ cũng như đề nghị kiến nghị ban cấp lãnh đạo chính quyền địa phương gì đó đoàn thể gì đó người ta khắc phục lại đoạn đường cho bà con đi cho nó dễ thuận tiện cho học sinh rồi nó đi học nó cũng đỡ có té đồ này kia. Chứ vậy là không được rồi quá trời người ta chịu hết nổi rồi.
South,TienGiang,spk_63_0004,1,South_TienGiang_spk_63_0004_63_0004.wav,"Tại vì nắng thì bụi dữ lắm, ảnh hưởng đến sức khỏe của con em và gia đình. Mưa thì như anh chị đã thấy rồi đó, ổ gà thì ổi voi bự rồi lầy rồi đi ra, rất là khó khăn. Mỗi lần đi về tới đây sình lầy tất cả nhà, cửa nào."
South,TienGiang,spk_63_0005,1,South_TienGiang_spk_63_0005_63_0006.wav,"Từ hôm mà làm tới nay thì nó hoàn chỉnh lại, thì thấy ở đây ai cũng đều mừng dữ lắm. Tại vì đường lộ sạch sẽ, rộng rãi thì ai cũng mừng, phấn khởi lắm. Với lại trong đây mình cũng có là cái xã với lại có cái gì ở cái đình Long Hưng. Đây là người ta rất là tham quan, rất nhiều. Mà giờ làm vậy là mừng dữ lắm."
South,VinhLong,spk_64_0001,0,South_VinhLong_spk_64_0001_64_0001.wav,"Xây dựng chương trình năm không Ba Sạch. Ba sạch bao gồm là sạch nhà thì gắn liền với vệ sinh thân thể, sạch bếp thì gắn liền với an toàn thực phẩm và sạch cửa ngõ thì gắn liền với bảo vệ môi trường."
South,VinhLong,spk_64_0002,1,South_VinhLong_spk_64_0002_64_0004.wav,"Chào mừng đến với Đại hội mười hai cũng như mừng đảng mừng xuân là Ban chấp hành xã đoàn đã phát động rộng khắp trên sáu chi đoàn của sáu ấp Nhất là tạo cảnh quan môi trường sáng xanh sạch đẹp, thu gom rác cũng như là vận động bà con, phát quan bụi rậm luôn cũng như là chi đoàn ra quân là nhằm cho đạt tiêu chí mười bảy của môi trường giữ vững và nâng chất tiêu chí này"
South,VinhLong,spk_64_0003,0,South_VinhLong_spk_64_0003_64_0005.wav,"Từ khi được các anh chị ở xã phát động trồng hoa này nè, rồi mình cũng nhín chút thời gian ra trồng, thấy bà con dài dài ở đâu cũng trồng hết trơn rồi cái mình trồng thêm cho nhiều. Rồi chiều mỗi khi xong công chuyện rồi mình ra ngắm hoa cũng thấy thích thích."
South,VinhLong,spk_64_0004,0,South_VinhLong_spk_64_0004_64_0006.wav,"Tôi làm bún ở đây là nhín chút thời gian về trồng. Bên làm bún cũng kêu nhân công ra trồng phụ với lại chủ với nhân công rồi ra trồng. Tính, toàn cái này tôi cũng gieo để giống rồi gieo lại trồng nữa, trồng hoài."
South,VinhLong,spk_64_0005,1,South_VinhLong_spk_64_0005_64_0007.wav,"Tập trung tuyên truyền vận động người dân, chỉnh trang hàng rào, cột cờ, vệ sinh cảnh quan xung quanh nhà."
South,CanTho,spk_65_0001,1,South_CanTho_spk_65_0001_65_0001.wav,Hầu hết các cái xã mà nằm trong kế hoạch xã nông thôn mới nâng cao cũng như xã nông thôn mới kiểu mẫu của bốn huyện thành phố Cần Thơ thì đã gần như hoàn chỉnh tất cả các cái chỉ tiêu các cái tiêu chí mà theo quy định của chính phủ cũng như của uỷ ban nhân dân thành phố Cần Thơ.
South,CanTho,spk_65_0002,1,South_CanTho_spk_65_0002_65_0003.wav,Chín cái tiêu chí lớn của chính phủ quy định để mà cái huyện đạt cái huyện nông thôn mới nâng cao đó. Đến giờ phút này thì Phong Điền cũng còn những cái tiêu chí mà tôi nghĩ là phải cần phải hết sức là khẩn trương và có những tiêu chí cần phải có các cái sở ngành của thành phố Cần Thơ.
South,CanTho,spk_65_0003,1,South_CanTho_spk_65_0003_65_0005.wav,Tiêu chí ví dụ như cơ sở vật chất về văn hóa về giáo dục chưa đạt chuẩn thì huyện cũng đã có bố trí vốn đầu tư công để làm sao xây dựng cho hai tiêu chí này đạt chuẩn theo quy định. Còn trong quá trình thực hiện thì huyện sẽ quan tâm làm tốt công tác tuyên truyền để nâng cao nhận thức. Mục tiêu làm sao là phải phát huy được vai trò chủ thể của người dân. Để làm sao là người dân làm Người kiểm tra và người dân sẽ thụ hưởng thì nó sẽ bền vững hơn.
South,CanTho,spk_65_0004,1,South_CanTho_spk_65_0004_65_0006.wav,Huyện hiện nay có hai trường phổ thông trung học Phổ thông trung học là Phan văn trị Và phổ thông trung học là Giai xuân ba trường này phải đạt chuẩn về mức độ một và trong đó có một trường đạt chuẩn mức độ hai.
South,CanTho,spk_65_0005,1,South_CanTho_spk_65_0005_65_0008.wav,"Xây dựng cái kênh trên sàn Thương mại Điện tử để bán những số sản phẩm như lúa, gạo jasmine, gạo OM5451."
South,DongThap,spk_66_0001,1,South_DongThap_spk_66_0001_66_0001.wav,Cá thì nhiều lắm. Cá như nước vô là cá nhiều lắm. Cá linh đủ thứ cá hết trơn á. Nước về là loay hoay là mình giăng lưới xuống cái là kéo lên là trữ cá rồi đó.
South,DongThap,spk_66_0002,1,South_DongThap_spk_66_0002_66_0002.wav,Cái mùa nước nổi này thì nói chung ra là không ai làm gì hết. Rồi mình đưa cái mô hình này lên thì cô bác cũng rất là đồng tình. Thì chung ra bỏ một. Có chương trình ở trên đưa xuống một người năm mươi năm mươi cùng nhau làm kiếm cái mùa sinh kế nước lũ này nè. Phổ biến nông dân trong diện tích này. Rồi mấy cô bác anh em nào tham gia thì tự mình lựa chọn ra để quản lý chung với nhau.
South,DongThap,spk_66_0003,1,South_DongThap_spk_66_0003_66_0003.wav,"Như tôi thấy mà cái chính quyền địa phương mình như tỉnh đưa cái luật sinh kế mùa lũ để dự trữ bảo vệ cái lượng nước và bảo vệ cá con thì tôi thấy rất là mừng, rất là hợp lý."
South,DongThap,spk_66_0004,1,South_DongThap_spk_66_0004_66_0004.wav,Trọng tâm đó là cái sự thống nhất của cái người tham gia trong cái mô hình.cái Thứ hai là chia quyền lợi sao cho nó thỏa đáng giữa cái tổ quản lý cộng đồng với hộ dân tham gia trong cái mô hình nuôi cá cộng đồng này.
